country,region,arm,radius_km,centres,mae_decision,mae_representation,mean_G_mva,zero_station_share,n_stations_mean,n_stations_median,effective_cand_share,n_candidates
au,Central_Coast,Ref,3.0,station,11.366452689415368,0.0,26.29059411764706,0.0,1.0,1.0,1.0,17
au,Central_Coast,GNN-oof-42,3.0,station,19.035237037846066,10.38349824813886,26.29059411764706,0.0,1.0,1.0,1.0,17
au,Central_Coast,GNN-oof-123,3.0,station,17.323630187087108,10.111508098924473,26.29059411764706,0.0,1.0,1.0,1.0,17
au,Central_Coast,GNN-oof-456,3.0,station,21.15672022008233,11.650512693500263,26.29059411764706,0.0,1.0,1.0,1.0,17
au,Central_Coast,Uni,5.0,station,33.34795505037904,24.103411958333243,47.70316470588235,0.0,1.8235294117647058,2.0,1.0,17
au,Central_Coast,LU,5.0,station,31.578220837341565,22.515552187295615,47.70316470588235,0.0,1.8235294117647058,2.0,1.0,17
au,Central_Coast,LU-soft,5.0,station,31.67363174025443,22.589177665190615,47.70316470588235,0.0,1.8235294117647058,2.0,1.0,17
au,Central_Coast,Ref,5.0,station,14.192246528139204,0.0,47.70316470588235,0.0,1.8235294117647058,2.0,1.0,17
au,Central_Coast,GNN-oof-42,5.0,station,29.11643399283345,21.356543359714543,47.70316470588235,0.0,1.8235294117647058,2.0,1.0,17
au,Central_Coast,GNN-oof-123,5.0,station,24.475518552940642,15.482480151910508,47.70316470588235,0.0,1.8235294117647058,2.0,1.0,17
au,Central_Coast,GNN-oof-456,5.0,station,33.910451413173874,26.19867715912949,47.70316470588235,0.0,1.8235294117647058,2.0,1.0,17
au,Central_Coast,Uni,7.5,station,54.63738495568401,45.09897558226299,84.66453529411766,0.0,3.1176470588235294,3.0,1.0,17
au,Central_Coast,LU,7.5,station,50.80227900577535,41.26386963235433,84.66453529411766,0.0,3.1176470588235294,3.0,1.0,17
