country,region,arm,radius_km,dc_mw,eta,e_budget_mva,eps_max_mva,budget_realised,L_E,L_E_bound,L_S,L_S_bound,slack_E,slack_S,valid_E,valid_S
uk,London,GNN-oof-123,10.0,500.0,0.5,407.3943766787556,428.56890659364353,False,13870619.065818928,123516409.29471855,0.0,28253584.16036163,109645790.22889963,28253584.16036163,True,True
uk,London,GNN-oof-123,10.0,100.0,0.8,591.8996227903282,428.56890659364353,True,4776069.4454561295,144038091.10313764,155399.63499999885,224081831.55801415,139262021.65768152,223926431.92301416,True,True
uk,London,GNN-oof-123,10.0,300.0,0.8,591.8996227903282,428.56890659364353,True,10783669.801030433,171285838.42943463,906511.3799999998,139648975.00060946,160502168.6284042,138742463.62060946,True,True
uk,London,GNN-oof-123,10.0,500.0,0.8,591.8996227903282,428.56890659364353,True,13870619.065818928,183770580.62389588,0.0,48087898.11735569,169899961.55807695,48087898.11735569,True,True
uk,London,GNN-oof-123,10.0,100.0,0.9,696.537215522818,428.56890659364353,True,4776069.4454561295,176307184.58245924,155399.63499999885,269075996.4329847,171531115.13700312,268920596.7979847,True,True
uk,London,GNN-oof-123,10.0,300.0,0.9,696.537215522818,428.56890659364353,True,10783669.801030433,205192150.39754355,906511.3799999998,171144890.41308886,194408480.59651312,170238379.03308886,True,True
uk,London,GNN-oof-123,10.0,500.0,0.9,696.537215522818,428.56890659364353,True,13870619.065818928,218560056.58676195,0.0,59336439.33609833,204689437.52094302,59336439.33609833,True,True
uk,London,GNN-oof-123,10.0,100.0,1.0,916.2635890841983,428.56890659364353,True,4776069.4454561295,247149689.88112262,155399.63499999885,363558337.06437826,242373620.4356665,363402937.4293783,True,True
uk,London,GNN-oof-123,10.0,300.0,1.0,916.2635890841983,428.56890659364353,True,10783669.801030433,277922728.2492318,906511.3799999998,237282528.85506433,267139058.4482014,236376017.47506434,True,True
uk,London,GNN-oof-123,10.0,500.0,1.0,916.2635890841983,428.56890659364353,True,13870619.065818928,293229111.71572024,0.0,87472600.72223698,279358492.64990133,87472600.72223698,True,True
